Var1,ASP14_i10_plus_midlow
3SALAOX,NaN
3SALATAi,1.864
3SALATAim,1.958
3SPYRSP,NaN
3SPYRSPm,NaN
41R1H2MAE12BOOX,NaN
41R2A1H12BOOX,NaN
42A12BOOX,NaN
4ABUTtm,NaN
4HBZCOAFm,NaN
4HBZFm,NaN
4HDEBRISOQUINEte,NaN
4HGLSDm,NaN
4HOXPACDOX_NADP,NaN
4MOPt2im,NaN
4MPTNLte,NaN
4MPTNLtm,NaN
4MPTNLtr,NaN
4MTOLBUTAMIDEte,NaN
4NPHSFte,NaN
4NPHSULT,NaN
4NPHte,NaN
4PYRDX,NaN
5ADTSTSTERONEGLCte,0.622
5ADTSTSTERONEGLCtr,NaN
5ADTSTSTERONESte,NaN
5ADTSTSTERONESULT,NaN
5ADTSTSTERONEte,NaN
5ADTSTSTERONEtr,NaN
5AOPtm,NaN
5DHFtl,NaN
5FTHFt2,NaN
5HLTDL,NaN
5HOMEPRAZOLEte,NaN
5HOXINDACTO2OX,NaN
5HOXINDACTOXm,1.065
5HOXINOXDA,NaN
5HTRPDOX,NaN
5HTRPVESSEC,0.941
5HXKYNDCL,NaN
5HXKYNOXDA,NaN
5MTHFt,NaN
5MTHFt2,NaN
5THFtl,NaN
5THFtm,NaN
6DHFtl,NaN
6DHFtm,NaN
6HTSTSTERONEte,NaN
6HTSTSTERONEtr,NaN
6THFtl,NaN
6THFtm,NaN
7DHCHSTEROLtr,NaN
7DHFtl,NaN
7DHFtm,NaN
7THFtl,NaN
7THFtm,NaN
A_MANASE,NaN
A_MANASEly,NaN
A4GALTc,NaN
A4GALTg,NaN
A4GNT1g,NaN
A4GNT2g,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABO1g,NaN
ABO2g,NaN
ABO3g,NaN
ABO4g,NaN
ABO5g,NaN
ABO6g,NaN
ABO7g,NaN
ABO8g,NaN
ABO9g,NaN
ABTArm,NaN
ABTD,NaN
ABTti,NaN
ABUTD,1.721
ABUTt2r,NaN
ABUTt2rL,NaN
ABUTt4_2_r,NaN
ACACT10m,2.392
ACACT1r,1.964
ACACT1rm,2.392
ACACT1x,1.964
ACACt2,2.45
ACACt2m,2.45
ACACT4p,NaN
ACACT5p,NaN
ACACT6p,NaN
ACACT7p,NaN
ACACT8p,NaN
ACACT9p,NaN
ACACtx,NaN
ACALDt,NaN
ACALDtm,NaN
ACALDtr,NaN
ACALDtx,NaN
ACCOAC,1.203
ACCOACm,NaN
ACCOAgt,1.332
ACCOAL,NaN
ACCOALm,NaN
ACCOAtn,NaN
ACCOAtr,1.332
ACETONEt2,2.45
ACETONEt2m,2.45
ACGAGBSIDEtg,NaN
ACGAGBSIDEtl,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
ACGALK,NaN
ACGALK2,NaN
ACGALtlg,NaN
ACGALtly,NaN
ACGAM2E,NaN
ACGAM6PSi,1.577
ACGAMK,1.942
ACGAMPM,2.41
ACGAMtly,NaN
ACGBGBSIDEtg,NaN
ACGBGBSIDEtl,NaN
ACGPID,0.324
ACGSm,NaN
ACHEe,NaN
ACHtn,NaN
ACHVESSEC,NaN
ACITL,2.073
ACN13ACNGALGBSIDEte,NaN
ACN13ACNGALGBSIDEtg,NaN
ACN23ACNGALGBSIDEte,NaN
ACN23ACNGALGBSIDEtg,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN
ACNACNGALGBSIDEte,NaN
ACNACNGALGBSIDEtg,NaN
ACNAM9PL,1.106
ACNAM9PL2,1.106
ACNAMlt,1.384
ACNAMPH,0.541
ACNAMtn,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
ACNMLr,NaN
ACOAD10m,1.83
ACOAD1fm,1.83
ACOAD8m,1.539
ACOAD9m,1.83
ACOAHi,NaN
ACOAO7p,1.63
ACOATA,0.289
ACODA,NaN
ACONT,1.854
ACONTm,1.382
ACOX22x,NaN
ACOX2x,NaN
ACP1_FMN,2.537
ACRNtm,NaN
ACS,NaN
ACS2,NaN
ACSm,NaN
ACSOMT,NaN
ACSRTNMT,NaN
ACt2m,NaN
ACt2r,NaN
ACtg,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,1.076
ADA,1.241
ADAe,1.241
ADCim,NaN
ADEt,NaN
ADEtl,NaN
ADHAPtx,NaN
ADK1,2.229
ADK1m,2.229
ADK3,0.293
ADK3m,1.936
ADKd,0.293
ADMDC,2.172
ADNCYC,NaN
ADNK1,2.164
ADNK1m,NaN
ADNt,0.291
ADNt4,NaN
ADNtl,NaN
ADNtm,0.291
ADPGLC,2.034
ADPMAN,2.034
ADPRDP,2.034
ADPRDPm,NaN
ADPRIBt,NaN
ADPT,1.717
ADPtx,NaN
ADRNCOAtx,NaN
ADRNCPT1,0.626
ADRNCPT2,NaN
ADRNCRNt,NaN
ADRNLPVESSEC,0.941
ADRNt,NaN
ADSELK,2.571
ADSK,2.571
ADSL1,2.256
ADSL2,2.256
ADSS,1.352
AFLATOXINte,NaN
AG13T10g,0.889
AG13T11g,0.889
AG13T12g,0.889
AG13T13g,0.889
AG13T14g,0.889
AG13T15g,0.889
AG13T16g,0.889
AG13T17g,0.889
AG13T18g,0.889
AG13T1g,0.889
AG13T2g,0.889
AG13T3g,0.889
AG13T4g,0.889
AG13T5g,0.889
AG13T6g,0.889
AG13T7g,0.889
AG13T8g,0.889
AG13T9g,0.889
AGDC,NaN
AGLPC,NaN
AGLPED,NaN
AGLPET,NaN
AGLPH,NaN
AGLPR,NaN
AGLPT,NaN
AGMTm,NaN
AGPAT1,1.773
AGPex,NaN
AGPRim,1.912
AGPSx,NaN
AGTim,NaN
AGTix,NaN
AHANDROSTANGLCte,0.622
AHANDROSTANGLCtr,NaN
AHC,2.177
AHCYStn,NaN
AHCYStr,NaN
AHEXASE2ly,1.475
AHEXASEly,1.475
AICART,2.221
AIRCr,2.312
AK2LGCHOLt,NaN
AKGDm,0.289
AKGMALtm,1.409
AKGt4_3,NaN
AKGtp,NaN
AKR1C1,NaN
AKR1C41,NaN
AKR1C42,NaN
AKR1D,NaN
AKR1D2,NaN
ALAASNNaEx,1.982
ALACYSNaEx,1.982
ALADGLNexR,2.008
ALADGLYexR,2.008
ALAGLNexR,2.008
ALAGLNNaEx,1.982
ALAGLYexR,2.008
ALAR,1.474
ALASERNaEx,1.982
ALASm,1.373
ALAt2r,NaN
ALAt2rL,NaN
ALAt4,3.168
ALATA_L,0.537
ALATHRNaEx,1.982
ALAtN1,NaN
ALCD1,2.505
ALCD21_D,2.505
ALCD21_L,2.505
ALCD22_D,2.505
ALCD22_L,2.505
ALCD2if,2.505
ALCD2yf,2.213
ALDD20x,1.976
ALDD20xm,1.065
ALDD21,1.976
ALDD2x,1.976
ALDD2xm,1.065
ALDD2y,1.976
ALDSTRNte,NaN
ALDSTRNtm,NaN
ALKP,NaN
ALOX12,NaN
ALOX12R,NaN
ALOX15,NaN
ALOX5,NaN
ALOX52,NaN
ALR2,2.483
ALR3,2.483
AMACR2p,NaN
AMACR2r,NaN
AMACRp,NaN
AMACRr,NaN
AMANK,1.942
AMCOXO,NaN
AMETr,NaN
AMETt2m,NaN
AMETtn,NaN
AMPDA,1.272
AMPTASECG,NaN
AMPTASECGe,NaN
AMPtp,NaN
AMPtr,NaN
AMY1e,2.008
AMY2e,2.008
ANDRSTRNGLCte,0.622
ANDRSTRNGLCtr,NaN
ANDRSTRNte,NaN
ANDRSTRNtr,NaN
ANTIPYRENEte,NaN
AOBUTDsm,NaN
AP4AH1,NaN
APAT2rm,NaN
APNNOXte,NaN
APOCF,NaN
APOCFm,NaN
APOC_LYS_BTNP,NaN
APOC_LYS_BTNPm,NaN
APPNNte,NaN
APRGSTRNte,NaN
APRTO2,NaN
AQCOBALt,NaN
ARAB_Lt,NaN
ARABR,2.483
ARACHCOAtx,NaN
ARACHCPT1,0.626
ARACHCPT2,NaN
ARACHCRNt,NaN
ARACHDCOAtx,NaN
ARACHDt2,0.7
ARACHDtr,NaN
ARACHt,NaN
ARGDCm,NaN
ARGLYSex,1.024
ARGN,1.23
ARGNm,1.23
ARGSL,NaN
ARGSS,NaN
ARGt4,NaN
ARGtiDF,1.473
ARGtm,NaN
ARSA,NaN
ARTCOAL1,NaN
ARTCOAL2,NaN
ARTCOAL3,NaN
R_group_phosphotase_1,NaN
R_group_phosphotase_2,NaN
R_group_phosphotase_3,NaN
ARTFR11,NaN
ARTFR12,NaN
ARTFR13,NaN
ARTFR202,NaN
ARTFR203,NaN
ARTFR204,NaN
ARTFR205,NaN
ARTFR206,NaN
ARTFR207,NaN
ARTFR208,NaN
ARTFR209,NaN
ARTFR210,NaN
ARTFR211,NaN
ARTFR212,NaN
ARTFR213,NaN
ARTFR31,NaN
ARTFR32,NaN
ARTFR33,NaN
ARTFR34,NaN
ARTFR41,NaN
ARTFR42,NaN
ARTFR43,NaN
ARTFR44,NaN
ARTFR45,NaN
ARTFR46,NaN
ARTFR51,NaN
ARTFR52,NaN
ARTFR53,NaN
ARTFR54,NaN
ARTFR55,NaN
ARTFR56,NaN
ARTFR57,NaN
ARTFR61,NaN
ARTPLM1,NaN
ARTPLM1m,NaN
ARTPLM2,NaN
ARTPLM2m,NaN
ARTPLM3,NaN
ARTPLM3m,NaN
ASAH1,1.901
ASCBOX,NaN
ASCBt,NaN
ASCBt4,0.819
ASNALANaEx,1.982
ASNCYSNaEx,1.982
ASNGLNNaEx,1.982
ASNNm,NaN
ASNS1,1.89
ASNSERNaEx,1.982
ASNt4,3.168
ASNTHRNaEx,1.982
ASNtm,NaN
ASNtN1,NaN
Asn_X_Ser_Thrtr,NaN
ASP1DC,NaN
ASPCTr,1.159
ASPDt6,1.045
ASPDxt,NaN
ASPGLUm,1.206
ASPNATm,NaN
ASPt6,1.045
ASPTA,1.864
ASPTAm,1.958
ATP1ter,NaN
ATP2ter,NaN
ATPasel,2.082
ATPH1e,0.564
ATPH2e,0.564
ATPS4m,1.373
ATPtm,2.806
ATPtn,NaN
ATPtx,NaN
AVITE1t,NaN
AVITE2t,NaN
B_MANNASEly,1.521
B3GALT3g,NaN
B3GALT41g,NaN
B3GALT42g,NaN
B3GALT43g,NaN
B3GALT44g,NaN
B3GALT5g,NaN
B3GALTg,NaN
B3GNT11g,NaN
B3GNT12g,0.889
B3GNT310g,NaN
B3GNT311g,NaN
B3GNT312g,NaN
B3GNT313g,NaN
B3GNT314g,NaN
B3GNT315g,NaN
B3GNT31g,NaN
B3GNT32g,NaN
B3GNT33g,NaN
B3GNT34g,NaN
B3GNT35g,NaN
B3GNT36g,NaN
B3GNT37g,NaN
B3GNT39g,NaN
B3GNT51g,0.276
BAAT1x,NaN
BAAT2x,NaN
BAAT3x,NaN
BAAT4x,NaN
BACCL,0.48
BACCLm,0.48
BALAtmr,NaN
BALAVECSEC,NaN
BAMPPALDOX,1.976
BAMPPALDOXm,1.065
BBHOX,NaN
BCDO,NaN
BDG2HCGHD,NaN
BDHm,NaN
BDMT_L,NaN
BDMT_U,NaN
BETALDHxm,NaN
BHBt,NaN
BHBtm,NaN
BHMT,NaN
BILDGLCURt,NaN
BILDGLCURte,0.622
BILDGLCURtr,NaN
BILGLCURt,NaN
BILGLCURte,0.622
BILGLCURtr,NaN
BILIRED,1.882
BILIRUBt2,NaN
BILIRUBtr,NaN
BIOCYTtn,NaN
BMTer_L,NaN
BMTer_U,NaN
BPNT,1.089
BPNT2,1.089
BTND1,1.319
BTND1n,1.319
BTNDe,1.319
BTNDm,1.319
BTNPL,0.48
BTNPLm,0.48
BTNt2,2.45
BTNt2m,2.45
BTNt3i,1.414
BTNt4i,NaN
BTNtn,NaN
BUP2,NaN
BUTt2m,2.45
BUTt2r,2.45
BVITEt,NaN
BZt,NaN
BZtr,NaN
C14STRr,NaN
C160CPT1,0.626
C160CPT2,0.626
C160CRNt,NaN
C161CPT1,0.626
C161CPT12,0.626
C161CPT2,NaN
C161CPT22,NaN
C161CRN2t,NaN
C161CRNt,NaN
C180CPT1,0.626
C180CPT2,NaN
C180CRNt,NaN
C181CPT1,0.626
C181CPT2,NaN
C181CRNt,NaN
C204CPT1,0.626
C204CPT2,NaN
C204CRNt,NaN
C226COAtx,NaN
C226CPT1,0.626
C226CPT2,NaN
C226CRNt,NaN
C2M26DCOAHLm,2.392
C2M26DCOAHLx,1.77
C3STDH1Pr,1.59
C3STDH1r,1.59
C3STKR2r,1.868
C4STMO1r,2.204
C4STMO2Pr,1.59
C4STMO2r,2.204
CAATPS,2.454
CAMPt,1.2
CAROtr,NaN
CARVEOLte,NaN
CAT2p,1.826
CAt7r,NaN
CATm,1.826
CATp,1.826
CBL2OR,NaN
CBL2tm,NaN
CBLATm,NaN
CBPPer,1.536
CBPS,1.159
CBPSam,NaN
CBPter,NaN
CBR1,1.665
CBR2,1.665
CCA_D3t,NaN
CCA_D3tm,NaN
CDIPTr,1.101
CDPDAGtm,NaN
CDS,2.147
CDSm,2.147
CEPTC,0.995
CEPTE,0.995
CERK,1.387
CERT1gt,1.499
CERT1rt,1.499
CERT2gt,1.499
CERT2rt,1.499
CGLYt3_2,NaN
CGMPt,1.2
CH25H,NaN
CHAT,NaN
CHATn,NaN
CHLP,NaN
CHLPCTD,0.718
CHLtm,NaN
CHOLATEt,NaN
CHOLATEt2,NaN
CHOLATEt3,NaN
CHOLD2m,NaN
CHOLK,NaN
CHOLPtg,NaN
CHOLPtl,NaN
CHOLt4,NaN
CHOLtg,NaN
CHOLtn,NaN
CHOLtr,NaN
CHOLtu,NaN
CHSTEROLSULT,NaN
CHSTEROLt,1.019
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CHSTEROLtg,1.019
CHTNASE,NaN
CHTNASEe,NaN
CITL,NaN
CITMCOAHm,NaN
CITMCOALm,NaN
CITRtm,NaN
CITt4_2,NaN
CITtam,1.509
CITtbm,1.509
CK,NaN
CKc,1.923
CLFORtex,NaN
CLHCO3tex2,NaN
CLI2tex,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CLPNDCOAtx,NaN
CLPNDCPT1,0.626
CLPNDCPT2,NaN
CLPNDCRNt,NaN
CLPNDt,NaN
CLS_hs,1.236
CMPACNAtg,0.779
CMPACNAtn,NaN
CMPSAS,1.159
CMPSASn,1.159
CO2t,NaN
CO2ter,NaN
CO2tg,NaN
CO2tm,NaN
CO2tn,NaN
CO2tp,NaN
COAtg,NaN
COAtl,NaN
COAtm,NaN
COAtn,NaN
COAtp,NaN
COAtr,NaN
COKECBESr,0.534
COQ3m,0.316
COQ5m,NaN
COQ6m,NaN
COQ7m,NaN
CORE2GTg,NaN
CORE3GTg,NaN
CORE4GTg,NaN
CORE5GTg,NaN
CORE6GTg,NaN
CORE7GTg,NaN
CORE8GTg,NaN
COt,NaN
COUCOAFm,NaN
COUMARINte,NaN
CPCTDTX,0.718
CPPPGO,NaN
CREATt4_2_r,NaN
CREATtmdiffir,NaN
CRMPte,NaN
CRNCAR3tp,NaN
CRNCARtp,NaN
CRNt,NaN
CRNtHa,NaN
CRNtim,NaN
CRNtuNa,NaN
CRNtx,NaN
CRTNsyn,NaN
CRTSLt,NaN
CRTSLtm,NaN
CRTSLtr,NaN
CRTSTRNt,NaN
CRTSTRNtm,NaN
CRTSTRNtr,NaN
CRVNCtr,NaN
CSAPASEly,NaN
CSBPASEly,NaN
CSCPASEly,NaN
CSDPASEly,NaN
CSEPASEly,NaN
CSm,2.303
CSNAT2m,NaN
CSNAT2x,NaN
CSNAT3x,NaN
CSNATer,NaN
CSNATm,NaN
CSNATp,NaN
CSNATr,NaN
CSND,NaN
CSNt,NaN
CSPG_At,NaN
CSPG_Atly,NaN
CSPG_Bt,NaN
CSPG_Btly,NaN
CSPG_Ct,NaN
CSPG_Ctly,NaN
CSPG_Dt,NaN
CSPG_Dtly,NaN
CSPG_Et,NaN
CSPG_Etly,NaN
CTPS1,1.425
CTPS2,1.425
CTPtn,NaN
CYANt,NaN
CYANtm,NaN
CYOOm2,1.595
CYOR_u10m,1.595
CYSALANaEx,1.982
CYSASNNaEx,1.982
CYSGLNNaEx,1.982
CYSGLTH,NaN
CYSGLUexR,2.008
CYSGLYexR,2.008
CYSLYSL,NaN
CYSO,NaN
CYSSERNaEx,1.982
CYSt4,3.168
CYSTA,1.864
CYSTAm,1.958
CYStec,NaN
CYSTGL,0.365
CYSTGLUex,2.008
CYSTHRNaEx,1.982
CYSTS,1.014
CYSTSERex,NaN
CYTD,NaN
CYTDK1,1.645
CYTDK2m,NaN
CYTDn,NaN
CYTDt,0.291
CYTDt4,NaN
CYTDtl,NaN
CYTDtm,0.291
CYTDtn,NaN
CYTK1,2.311
CYTK10,2.311
CYTK10n,2.311
CYTK11,2.311
CYTK11n,2.311
CYTK12,2.311
CYTK12n,2.311
CYTK13,2.311
CYTK13n,2.311
CYTK14,2.311
CYTK14n,2.311
CYTK1m,NaN
CYTK1n,2.311
CYTK2,2.311
CYTK2n,2.311
CYTK3,0.293
CYTK3n,2.311
CYTK4,0.293
CYTK4n,2.311
CYTK5,2.311
CYTK5n,2.311
CYTK6,2.311
CYTK6n,2.311
CYTK7,2.311
CYTK7n,2.311
CYTK8,2.311
CYTK8n,2.311
CYTK9,2.311
CYTK9n,2.311
D_3AIBt,NaN
D3AIBTm,NaN
DADA,1.241
DADAe,1.241
DADNK,NaN
DADNt4,NaN
DAG_HSter,NaN
DAGK_hs,1.667
DAGKn_hs,NaN
DAGt,NaN
DALAOXx,NaN
DALAt2r,NaN
DALAt2rL,NaN
DALAxt,NaN
DARGOp,NaN
DASCBH,NaN
DASCBR,2.188
DASPO1p,NaN
DATPtn,NaN
DCIm,1.813
DCK1m,NaN
DCK1n,0.441
DCK2n,0.441
DCMPDA,1.92
DCSPTN1COAtx,NaN
DCSPTN1CPT1,0.626
DCSPTN1CPT2,NaN
DCSPTN1CRNt,NaN
DCSPTN1t,NaN
DCT,NaN
DCTPtn,NaN
DCYTD,NaN
DCYTDn,NaN
DCYTt,NaN
DDPGAm,NaN
DEBRISOQUINEt,NaN
DECDPtm,NaN
DEDOLP1_L,NaN
DEDOLP1_U,NaN
DEDOLP2_L,NaN
DEDOLP2_U,NaN
DEDOLR_L,NaN
DEDOLR_U,NaN
DESAT16_2,2.106
DESAT18_10,NaN
DESAT18_3,2.106
DESAT18_4,2.106
DESAT18_5,2.106
DESAT18_6,NaN
DESAT18_7,NaN
DESAT18_8,NaN
DESAT18_9,2.138
DESAT20_1,2.138
DESAT20_2,2.138
DESAT22_1p,NaN
DESAT22_2p,NaN
DESAT24_1,NaN
DGAT,0.925
DGCHOLte,NaN
DGCHOLtx,NaN
DGK1,1.713
DGK2m,NaN
DGNSKm,1.902
DGSNt,NaN
DGSNtm,NaN
DGTPtn,NaN
DGULND,NaN
DHAAt1r,1.716
DHAPA,NaN
DHAPAx,NaN
DHCHOLESTANATEtm,NaN
DHCR241r,1.013
DHCR242r,1.013
DHCR243r,1.013
DHCR71r,1.502
DHCR72r,1.502
DHCRD1,2.248
DHCRD2,2.248
DHDPBMTm,0.316
DHEASt,NaN
DHEAStr,NaN
DHEASULT,NaN
DHEAtr,NaN
DHFR,1.412
DHFtl,NaN
DHFtm,NaN
DHORD9,NaN
DHORTS,1.159
DHPM1,3.527
DHPM2,NaN
DHPR,0.575
DHPR2,NaN
DIDPtn,NaN
DIGALSGALSIDEte,NaN
DIGALSGALSIDEtg,NaN
DIGALSIDEtg,NaN
DIGALSIDEtl,NaN
DINt,NaN
DITPtn,NaN
DKMPPD,NaN
D_LACt2,2.45
D_LACtm,2.45
DLNLCGCPT1,0.626
DLNLCGCPT2,NaN
DLNLCGCRNt,NaN
DLNLCGt,0.7
DM_13_cis_oretn_n,NaN
DM_13_cis_retn_n,NaN
DM_Asn_X_Ser_Thr_ly,NaN
ATPM,NaN
DM_avite1_c,NaN
DM_avite2_c,NaN
DM_bvite_c,NaN
DM_core5_g,NaN
DM_core7_g,NaN
DM_core8_g,NaN
DM_datp_m,NaN
DM_datp_n,NaN
DM_dctp_m,NaN
DM_dctp_n,NaN
DM_dem2emgacpail_prot_hs_r,NaN
DM_dgpi_prot_hs_r,NaN
DM_dgtp_m,NaN
DM_dgtp_n,NaN
DM_dsT_antigen_g,NaN
DM_dttp_m,NaN
DM_dttp_n,NaN
DM_ethamp_r,NaN
DM_gncore2_g,NaN
DM_gpi_sig_er,NaN
DM_hretn_n,NaN
DM_kdn_c,NaN
DM_m_em_3gacpail_prot_hs_r,NaN
DM_melanin_c,NaN
DM_mem2emgacpail_prot_hs_r,NaN
DM_n5m2masn_g,NaN
DM_oretn_n,NaN
DM_Ser_Thr_ly,NaN
DM_Ser_Gly_Ala_X_Gly_ly,NaN
DM_sprm_c,NaN
DM_sTn_antigen_g,NaN
DM_T_antigen_g,NaN
DM_yvite_c,NaN
DMANTIPYRINEte,NaN
DMATT,1.739
DMATTx,0.82
DMGDHm,NaN
DMGtm,NaN
DMHPTCRNCPT1,NaN
DMHPTCRNCPT2,NaN
DMHPTCRNt,NaN
DMHPTCRNte,NaN
DMNONCOACRNCPT1,NaN
DMNONCRNCPT2,NaN
DMNONCRNt,NaN
DNADtn,NaN
DNAMTn,NaN
DNAMTSEn,NaN
DNDPt10m,NaN
DNDPt11m,NaN
DNDPt12m,NaN
DNDPt13m,NaN
DNDPt14m,NaN
DNDPt15m,NaN
DNDPt16m,NaN
DNDPt17m,NaN
DNDPt18m,NaN
DNDPt19m,NaN
DNDPt1m,NaN
DNDPt20m,NaN
DNDPt21m,NaN
DNDPt22m,NaN
DNDPt23m,NaN
DNDPt24m,NaN
DNDPt25m,NaN
DNDPt26m,NaN
DNDPt27m,NaN
DNDPt28m,NaN
DNDPt29m,NaN
DNDPt2m,NaN
DNDPt30m,NaN
DNDPt31m,NaN
DNDPt32m,NaN
DNDPt33m,NaN
DNDPt34m,NaN
DNDPt35m,NaN
DNDPt36m,NaN
DNDPt37m,NaN
DNDPt38m,NaN
DNDPt39m,NaN
DNDPt3m,NaN
DNDPt40m,NaN
DNDPt41m,NaN
DNDPt42m,NaN
DNDPt43m,NaN
DNDPt44m,NaN
DNDPt45m,NaN
DNDPt46m,NaN
DNDPt47m,NaN
DNDPt48m,NaN
DNDPt49m,NaN
DNDPt4m,NaN
DNDPt50m,NaN
DNDPt51m,NaN
DNDPt52m,NaN
DNDPt53m,NaN
DNDPt54m,NaN
DNDPt55m,NaN
DNDPt56m,NaN
DNDPt57m,NaN
DNDPt58m,NaN
DNDPt59m,NaN
DNDPt5m,NaN
DNDPt60m,NaN
DNDPt61m,NaN
DNDPt62m,NaN
DNDPt63m,NaN
DNDPt6m,NaN
DNDPt7m,NaN
DNDPt8m,NaN
DNDPt9m,NaN
DOGULND1,NaN
DOGULND2,NaN
DOGULNO1,NaN
DOGULNO2,NaN
DOLASNT_Ler,NaN
DOLASNT_Uer,NaN
DOLDPP_Ler,NaN
DOLDPP_Uer,NaN
DOLGLCP_Lter,NaN
DOLGLCP_Uter,NaN
DOLGPP_Ler,NaN
DOLGPP_Uer,NaN
DOLICHOL_Lter,NaN
DOLICHOL_Uter,NaN
DOLK_L,NaN
DOLK_U,NaN
DOLMANP_Lter,NaN
DOLMANP_Uter,NaN
DOLP_Lter,NaN
DOLP_Uter,NaN
DOLPGT1_Ler,NaN
DOLPGT1_Uer,NaN
DOLPGT2_Ler,NaN
DOLPGT2_Uer,NaN
DOLPGT3_Ler,NaN
DOLPGT3_Uer,NaN
DOLPH_Ler,NaN
DOLPH_Uer,NaN
DOLPMT_L,1.636
DOLPMT_U,1.636
DOLPMT1_Ler,NaN
DOLPMT1_Uer,NaN
DOLPMT2_Ler,NaN
DOLPMT2_Uer,NaN
DOLPMT3_Ler,0.294
DOLPMT3_Uer,0.294
DOLPMT4_Ler,NaN
DOLPMT4_Uer,NaN
DOPABMO,NaN
DOPACHRMISO,NaN
DOPAMT,1.887
DOPAQNISO1,NaN
DOPASFt,NaN
DOPASULT,NaN
DOPAt4_2_r,NaN
DOPAtu,NaN
DOPAVESSEC,0.941
DORNOp,NaN
DPCOAK,1.234
DPCOAtl,NaN
DPGase,2.249
DPGM,2.249
DPHMBDCm,NaN
DPMVDx,NaN
DPPS,NaN
DPROOp,NaN
DRBK,NaN
DRIBt,NaN
DRPA,2.022
DSAT,NaN
DTDPtn,NaN
DTMPK,1.725
DTTPtn,NaN
DUDPtn,NaN
DUMPtn,NaN
DURAD,0.637
DURAD2,0.637
DURIK1,2.07
DURIK1m,NaN
DURIPP,1.363
DURIt,NaN
DURItn,NaN
DUTPDPm,1.664
DUTPDPn,1.456
EAFLATOXINte,NaN
EBASTINEOHte,NaN
EBASTINEOHtr,NaN
EBASTINEte,NaN
EBASTINEtr,NaN
EBP1r,2.071
EBP2r,2.071
ECGISOr,NaN
ECOAH12m,2.392
ECOAH1m,2.392
ECOAH1x,1.77
ECOAH9m,2.392
EGMESTr,NaN
EHGLAT,1.864
EHGLAT2m,1.958
EHGLATm,1.958
EICOSTETCPT1,0.626
EICOSTETCPT2,NaN
EICOSTETCRNt,NaN
