Var1,ASP14_i10_plus_low
41R1H2MAE12BOOX,0.139333333333333
41R2A1H12BOOX,0.139333333333333
42A12BOOX,0.139333333333333
4ABUTtm,NaN
4HBZCOAFm,NaN
4HBZFm,NaN
4HDEBRISOQUINEte,NaN
4HGLSDm,0.03009375
4HOXPACDOX_NADP,0.0560208333333333
4MOPt2im,NaN
4MPTNLte,NaN
4MPTNLtm,NaN
4MTOLBUTAMIDEte,NaN
4NPHSFte,NaN
4NPHSULT,0.156197916666667
4NPHte,NaN
4PYRDX,NaN
5ADTSTSTERONEGLCte,0.8069375
5ADTSTSTERONEGLCtr,NaN
5ADTSTSTERONESte,NaN
5ADTSTSTERONESULT,NaN
5ADTSTSTERONEte,NaN
5ADTSTSTERONEtr,NaN
5AOPtm,NaN
5DHFtl,NaN
5FTHFt2,0.26353125
5HLTDL,NaN
5HOMEPRAZOLEte,NaN
5HOXINDACTO2OX,0.2358125
5HOXINOXDA,0.139333333333333
5HTRPVESSEC,0.821666666666667
5MTHFt,0.0162708333333333
5MTHFt2,0.26353125
5THFtl,NaN
5THFtm,NaN
6DHFtl,NaN
6DHFtm,NaN
6HTSTSTERONEte,NaN
6HTSTSTERONEtr,NaN
6THFtl,NaN
6THFtm,NaN
7DHCHSTEROLtr,NaN
7DHFtl,NaN
7DHFtm,NaN
7THFtl,NaN
7THFtm,NaN
A_MANASEly,0.100229166666667
A4GALTc,0.0386666666666667
A4GALTg,0.0386666666666667
A4GNT1g,NaN
A4GNT2g,NaN
AACTOOR,0.0144375
AACTtm,NaN
AASAD3m,NaN
AATAi,0.216177083333333
ABO1g,NaN
ABO2g,NaN
ABO3g,NaN
ABO4g,NaN
ABO5g,NaN
ABO6g,NaN
ABO7g,NaN
ABO8g,NaN
ABO9g,NaN
ABTArm,0.2516875
ABTD,NaN
ABTti,NaN
ABUTt2rL,0.255083333333333
ABUTt4_2_r,0.019375
ACACT10m,2.29941666666667
ACACT1rm,2.29941666666667
ACACT1x,1.30432291666667
ACACt2m,2.34516666666667
ACACT4p,0.145333333333333
ACACT5p,0.145333333333333
ACACT6p,0.145333333333333
ACACT7p,0.145333333333333
ACACT8p,0.145333333333333
ACACT9p,0.145333333333333
ACACtx,NaN
ACALDtm,NaN
ACALDtr,NaN
ACALDtx,NaN
ACCOACm,0.052625
ACCOAgt,1.27016666666667
ACCOALm,0.0272708333333333
ACCOAtn,NaN
ACCOAtr,1.27016666666667
ACETONEt2,2.34516666666667
ACETONEt2m,2.34516666666667
ACGAGBSIDEtg,NaN
ACGAGBSIDEtl,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
ACGALK,NaN
ACGALK2,NaN
ACGALtlg,NaN
ACGALtly,NaN
ACGAM6PSi,1.40630208333333
ACGAMK,1.74248958333333
ACGAMPM,2.33620833333333
ACGAMtly,NaN
ACGBGBSIDEtg,NaN
ACGBGBSIDEtl,NaN
ACGPID,0.633572916666667
ACGSm,NaN
ACHEe,NaN
ACHtn,NaN
ACHVESSEC,NaN
ACITL,1.88853125
ACN13ACNGALGBSIDEte,NaN
ACN13ACNGALGBSIDEtg,NaN
ACN23ACNGALGBSIDEte,NaN
ACN23ACNGALGBSIDEtg,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN
ACNACNGALGBSIDEte,NaN
ACNACNGALGBSIDEtg,NaN
ACNAM9PL,1.01826041666667
ACNAM9PL2,1.01826041666667
ACNAMlt,1.09196875
ACNAMPH,0.726010416666667
ACNAMtn,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
ACNMLr,NaN
ACOAD10m,1.59416666666667
ACOAD1fm,1.59416666666667
ACOAD8m,1.33736458333333
ACOAD9m,1.59416666666667
ACOAHi,NaN
ACOAO7p,1.429375
ACODA,NaN
ACONTm,1.21852083333333
ACOX22x,0.362510416666667
ACOX2x,0.362510416666667
ACP1_FMN,2.39454166666667
ACRNtm,NaN
ACS2,0.419145833333333
ACSm,0.0272708333333333
ACSRTNMT,NaN
ACt2m,NaN
ACt2r,NaN
ACtg,NaN
ACTLMO,0.025375
ACTNMO,0.025375
ADA,0.978666666666667
ADAe,0.978666666666667
ADCim,NaN
ADEt,0.220333333333333
ADK1m,2.26242708333333
ADK3,0.7958125
ADK3m,1.72854166666667
ADKd,0.7958125
ADMDC,2.085375
ADNCYC,0.228083333333333
ADNK1m,NaN
ADNt,0.35615625
ADNt4,0.00773958333333333
ADNtl,0.274885416666667
ADNtm,0.35615625
ADPMAN,1.90034375
ADPRIBt,0.0263020833333333
ADPtx,NaN
ADRNCOAtx,NaN
ADRNCPT1,0.596770833333333
ADRNCPT2,0.145239583333333
ADRNCRNt,NaN
ADRNLPVESSEC,0.821666666666667
ADRNt,NaN
ADSK,2.57823958333333
ADSL1,2.10367708333333
ADSL2,2.10367708333333
AFLATOXINte,NaN
AG13T16g,0.71521875
AG13T17g,0.71521875
AG13T18g,0.71521875
AG13T1g,0.71521875
AG13T2g,0.71521875
AG13T3g,0.71521875
AGMTm,0.0191458333333333
AGPAT1,1.50134375
AGTim,NaN
AGTix,NaN
AHANDROSTANGLCte,0.8069375
AHANDROSTANGLCtr,NaN
AHCYStr,NaN
AHEXASE2ly,1.16298958333333
AHEXASEly,1.16298958333333
AIRCr,2.04480208333333
AKGDm,0.465229166666667
AKGMALtm,1.01126041666667
AKGt4_3,NaN
AKGtp,NaN
AKR1C1,0.1199375
AKR1C41,NaN
AKR1C42,NaN
AKR1D,NaN
AKR1D2,NaN
ALAASNNaEx,1.91769791666667
ALACYSNaEx,1.91769791666667
ALADGLNexR,0.080875
ALADGLYexR,0.080875
ALAGLNexR,0.080875
ALAGLNNaEx,1.91769791666667
ALAGLYexR,0.080875
ALASERNaEx,1.91769791666667
ALASm,1.1876875
ALAt4,3.18886458333333
ALATA_L,0.741291666666667
ALATHRNaEx,1.91769791666667
ALAtN1,0.018375
ALCD21_D,2.34501041666667
ALCD21_L,2.34501041666667
ALCD22_D,2.34501041666667
ALCD22_L,2.34501041666667
ALCD2if,2.34501041666667
ALCD2yf,2.03125
ALDD20x,1.598125
ALDD20xm,1.15148958333333
ALDD21,1.598125
ALDD2xm,1.15148958333333
ALDD2y,1.598125
ALDSTRNte,NaN
ALDSTRNtm,NaN
ALOX12,NaN
ALOX15,0.0226041666666667
ALOX5,NaN
ALOX52,NaN
ALR2,2.34289583333333
ALR3,2.34289583333333
AMACR2p,0.0249895833333333
AMACRp,0.0249895833333333
AMCOXO,NaN
AMETr,NaN
AMETt2m,0.434552083333333
AMPDA,1.08211458333333
AMPTASECGe,0.132854166666667
AMPtp,NaN
AMY1e,1.95089583333333
AMY2e,1.95089583333333
ANDRSTRNGLCte,0.8069375
ANDRSTRNGLCtr,NaN
ANDRSTRNte,NaN
ANDRSTRNtr,NaN
ANTIPYRENEte,NaN
AOBUTDsm,NaN
APAT2rm,0.2516875
APNNOXte,NaN
APOCF,NaN
APOCFm,NaN
APOC_LYS_BTNP,NaN
APOC_LYS_BTNPm,NaN
APPNNte,NaN
APRTO2,0.139333333333333
AQCOBALt,NaN
ARAB_Lt,NaN
ARABR,2.34289583333333
ARACHCOAtx,NaN
ARACHCPT1,0.596770833333333
ARACHCPT2,0.145239583333333
ARACHCRNt,NaN
ARACHDCOAtx,NaN
ARACHDt2,0.486854166666667
ARACHDtr,NaN
ARACHt,NaN
ARGDCm,NaN
ARGLYSex,0.8515625
ARGNm,0.78921875
ARGSS,0.012125
ARGt4,NaN
ARGtm,0.167041666666667
ARSA,0.38265625
ARTCOAL1,NaN
ARTCOAL2,NaN
ARTCOAL3,NaN
R_group_phosphotase_1,NaN
R_group_phosphotase_2,NaN
R_group_phosphotase_3,NaN
ARTFR208,NaN
ARTPLM3,NaN
ARTPLM3m,NaN
ASAH1,1.65640625
ASCBOX,NaN
ASCBt,NaN
ASCBt4,0.7985
ASNALANaEx,1.91769791666667
ASNCYSNaEx,1.91769791666667
ASNGLNNaEx,1.91769791666667
ASNNm,0.0287708333333333
ASNS1,1.80817708333333
ASNSERNaEx,1.91769791666667
ASNt4,3.18886458333333
ASNTHRNaEx,1.91769791666667
ASNtm,NaN
ASNtN1,0.018375
ASPCTr,0.915770833333333
ASPDt6,0.831520833333333
ASPDxt,NaN
ASPGLUm,1.04008333333333
ASPNATm,NaN
ASPt6,0.831520833333333
ASPTAm,1.90154166666667
ATP1ter,NaN
ATP2ter,NaN
ATPasel,1.65876041666667
ATPH1e,0.58065625
ATPH2e,0.58065625
ATPtm,2.78991666666667
ATPtn,NaN
ATPtx,NaN
AVITE2t,NaN
B_MANNASEly,1.17321875
B3GALT3g,0.0171145833333333
B3GALT41g,NaN
B3GALT42g,NaN
B3GALT43g,NaN
B3GALT44g,NaN
B3GALT5g,NaN
B3GALTg,NaN
B3GNT11g,NaN
B3GNT12g,0.71521875
B3GNT310g,NaN
B3GNT311g,NaN
B3GNT312g,NaN
B3GNT313g,NaN
B3GNT314g,NaN
B3GNT315g,NaN
B3GNT31g,NaN
B3GNT32g,NaN
B3GNT33g,NaN
B3GNT34g,NaN
B3GNT35g,NaN
B3GNT36g,NaN
B3GNT37g,NaN
B3GNT39g,NaN
B3GNT51g,0.424395833333333
BAAT1x,0.01321875
BAAT2x,0.01321875
BAAT3x,0.01321875
BAAT4x,0.01321875
BACCL,0.749822916666667
BACCLm,0.749822916666667
BALAtmr,NaN
BALAVECSEC,NaN
BAMPPALDOX,1.598125
BBHOX,0.44596875
BCDO,NaN
BDHm,0.133427083333333
BETALDHxm,NaN
BHBt,NaN
BHBtm,NaN
BHMT,NaN
BILDGLCURt,NaN
BILDGLCURte,0.8069375
BILDGLCURtr,NaN
BILGLCURt,NaN
BILGLCURte,0.8069375
BILGLCURtr,NaN
BILIRED,1.5949375
BILIRUBt2,NaN
BILIRUBtr,NaN
BIOCYTtn,NaN
BMTer_U,0.331958333333333
BPNT2,0.915708333333333
BTND1,0.959177083333333
BTND1n,0.959177083333333
BTNDe,0.959177083333333
BTNDm,0.959177083333333
BTNPL,0.749822916666667
BTNPLm,0.749822916666667
BTNt2,2.34516666666667
BTNt2m,2.34516666666667
BTNt3i,1.11011458333333
BTNt4i,NaN
BTNtn,NaN
BUP2,NaN
BUTt2m,2.34516666666667
BVITEt,NaN
BZt,NaN
BZtr,NaN
C14STRr,0.2803125
C160CPT1,0.596770833333333
C160CPT2,0.596770833333333
C160CRNt,NaN
C161CPT1,0.596770833333333
C161CPT12,0.596770833333333
C161CPT2,0.145239583333333
C161CPT22,0.145239583333333
C161CRN2t,NaN
C161CRNt,NaN
C180CPT1,0.596770833333333
C180CPT2,0.145239583333333
C180CRNt,NaN
C181CPT1,0.596770833333333
C181CPT2,0.145239583333333
C181CRNt,NaN
C204CPT1,0.596770833333333
C204CPT2,0.145239583333333
C204CRNt,NaN
C226COAtx,NaN
C226CPT1,0.596770833333333
C226CPT2,0.145239583333333
C226CRNt,NaN
C3STDH1Pr,0.9859375
C3STDH1r,0.9859375
C3STKR2r,1.49330208333333
C4STMO1r,1.74329166666667
C4STMO2Pr,0.9859375
C4STMO2r,1.74329166666667
CAATPS,2.37576041666667
CAROtr,NaN
CARVEOLte,NaN
CAT2p,1.59028125
CAt7r,NaN
CATm,1.59028125
CATp,1.59028125
CBL2OR,NaN
CBL2tm,0.29684375
CBPPer,1.28935416666667
CBPSam,0.159885416666667
CBPter,NaN
CBR2,1.53967708333333
CDIPTr,0.96303125
CDPDAGtm,NaN
CDS,1.9855
CDSm,1.9855
CEPTC,0.891
CEPTE,0.891
CERK,0.8866875
CERT1gt,1.24953125
CERT1rt,1.24953125
CERT2gt,1.24953125
CERT2rt,1.24953125
CGLYt3_2,0.0851666666666667
CH25H,0.0257916666666667
CHAT,NaN
CHATn,NaN
CHLP,0.01403125
CHLPCTD,0.720760416666667
CHLtm,NaN
CHOLATEt,0.0204895833333333
CHOLATEt2,0.01703125
CHOLATEt3,0.0600520833333333
CHOLD2m,NaN
CHOLK,0.371760416666667
CHOLPtg,NaN
CHOLPtl,NaN
CHOLt4,NaN
CHOLtg,NaN
CHOLtn,NaN
CHOLtr,NaN
CHOLtu,0.301822916666667
CHSTEROLSULT,NaN
CHSTEROLt1,0.0602395833333333
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CHSTEROLtg,0.7273125
CHTNASE,0.156052083333333
CHTNASEe,NaN
CITMCOAHm,NaN
CITMCOALm,NaN
CITRtm,0.167041666666667
CITt4_2,NaN
CITtam,1.0805
CITtbm,1.0805
CK,0.03421875
CKc,1.73998958333333
CLFORtex,NaN
CLHCO3tex2,0.265270833333333
CLI2tex,NaN
CLOHtex2,0.265270833333333
CLOXAtex2,0.265270833333333
CLPNDCOAtx,NaN
CLPNDCPT1,0.596770833333333
CLPNDCPT2,0.145239583333333
CLPNDCRNt,NaN
CLPNDt,NaN
CLS_hs,0.815510416666667
CMPACNAtg,0.488583333333333
CMPACNAtn,NaN
CMPSAS,0.874885416666667
CMPSASn,0.874885416666667
CO2ter,NaN
CO2tg,NaN
CO2tm,NaN
CO2tp,NaN
COAtg,NaN
COAtl,NaN
COAtm,0.348625
COAtn,NaN
COAtp,NaN
COAtr,NaN
COKECBESr,0.5455
COQ3m,0.509927083333333
COQ5m,NaN
COQ6m,0.256145833333333
COQ7m,0.4283125
CORE2GTg,0.158229166666667
CORE3GTg,NaN
CORE4GTg,NaN
CORE5GTg,NaN
CORE6GTg,0.158229166666667
CORE7GTg,NaN
CORE8GTg,NaN
COt,NaN
COUCOAFm,NaN
COUMARINte,NaN
CREATt4_2_r,0.328697916666667
CREATtmdiffir,NaN
CRMPte,NaN
CRNCAR3tp,NaN
CRNCARtp,0.02375
CRNt,0.301822916666667
CRNtHa,0.308322916666667
CRNtim,NaN
CRNtuNa,0.301822916666667
CRNtx,NaN
CRTNsyn,NaN
CRTSLt,NaN
CRTSLtm,NaN
CRTSLtr,NaN
CRTSTRNt,NaN
CRTSTRNtm,NaN
CRVNCtr,NaN
CSAPASEly,NaN
CSBPASEly,NaN
CSCPASEly,NaN
CSDPASEly,NaN
CSEPASEly,NaN
CSm,2.27929166666667
CSNAT2m,0.02375
CSNAT2x,0.160395833333333
CSNAT3x,NaN
CSNATer,NaN
CSNATm,0.02375
CSNATp,NaN
CSNATr,0.02375
CSNt,0.220333333333333
CSPG_At,NaN
CSPG_Atly,NaN
CSPG_Bt,NaN
CSPG_Btly,NaN
CSPG_Ct,NaN
CSPG_Ctly,NaN
CSPG_Dt,NaN
CSPG_Dtly,NaN
CSPG_Et,NaN
CSPG_Etly,NaN
CTPtn,NaN
CYANt,NaN
CYANtm,NaN
CYSALANaEx,1.91769791666667
CYSASNNaEx,1.91769791666667
CYSGLNNaEx,1.91769791666667
CYSGLTH,NaN
CYSGLUexR,0.75975
CYSGLYexR,1.95089583333333
CYSO,0.0177395833333333
CYSSERNaEx,1.91769791666667
CYSt4,3.18886458333333
CYSTA,1.4343125
CYStec,NaN
CYSTGLUex,1.95089583333333
CYSTHRNaEx,1.91769791666667
CYSTSERex,0.0117708333333333
CYTD,0.0674895833333333
CYTDK1,1.46816666666667
CYTDK2m,NaN
CYTDn,0.00636458333333333
CYTDt,0.35615625
CYTDt4,NaN
CYTDtl,0.274885416666667
CYTDtm,0.35615625
CYTDtn,NaN
CYTK10,2.15877083333333
CYTK10n,2.15877083333333
CYTK11,2.15877083333333
CYTK11n,2.15877083333333
CYTK12,2.15877083333333
CYTK12n,2.15877083333333
CYTK13,2.15877083333333
CYTK13n,2.15877083333333
CYTK14,2.15877083333333
CYTK14n,2.15877083333333
CYTK1m,0.112989583333333
CYTK1n,2.15877083333333
CYTK2n,2.15877083333333
CYTK3,0.7958125
CYTK3n,2.15877083333333
CYTK4,0.7958125
CYTK4n,2.15877083333333
CYTK5,2.15877083333333
CYTK5n,2.15877083333333
CYTK6,2.15877083333333
CYTK6n,2.15877083333333
CYTK7,2.15877083333333
CYTK7n,2.15877083333333
CYTK8,2.15877083333333
CYTK8n,2.15877083333333
CYTK9,2.15877083333333
CYTK9n,2.15877083333333
D_3AIBt,NaN
D3AIBTm,NaN
DADA,0.978666666666667
DADAe,0.978666666666667
DADNK,NaN
DADNt4,0.220333333333333
DAG_HSter,NaN
DAGK_hs,1.40015625
DAGKn_hs,0.237041666666667
DAGt,NaN
DALAOXx,NaN
DALAt2r,0.255083333333333
DALAxt,NaN
DARGOp,NaN
DASCBH,NaN
DASCBR,2.0333125
DASPO1p,0.00440625
DATPtn,NaN
DCIm,1.5265
DCK1m,NaN
DCK1n,0.515572916666667
DCK2n,0.515572916666667
DCSPTN1COAtx,NaN
DCSPTN1CPT1,0.596770833333333
DCSPTN1CPT2,0.145239583333333
DCSPTN1CRNt,NaN
DCSPTN1t,NaN
DCT,NaN
DCTPtn,NaN
DCYTD,0.0674895833333333
DCYTDn,0.00636458333333333
DCYTt,0.220333333333333
DDPGAm,NaN
DEBRISOQUINEt,NaN
DECDPtm,NaN
DEDOLP1_L,NaN
DEDOLP2_L,NaN
DEDOLR_L,NaN
DESAT16_2,2.18890625
DESAT18_10,0.3055625
DESAT18_3,2.18890625
DESAT18_4,2.18890625
DESAT18_5,2.18890625
DESAT18_6,0.3055625
DESAT18_7,0.3055625
DESAT18_8,0.3055625
DESAT18_9,1.93872916666667
DESAT20_1,1.93872916666667
DESAT20_2,1.93872916666667
DESAT22_1p,NaN
DESAT22_2p,NaN
DESAT24_1,0.3055625
DGAT,0.616895833333333
DGCHOLte,NaN
DGCHOLtx,NaN
DGK2m,NaN
DGNSKm,1.86294791666667
DGSNt,0.220333333333333
DGSNtm,NaN
DGTPtn,NaN
DGULND,NaN
DHAAt1r,1.52466666666667
DHCHOLESTANATEtm,NaN
DHCR241r,0.70690625
DHCR242r,0.70690625
DHCR243r,0.70690625
DHCR71r,1.18360416666667
DHCR72r,1.18360416666667
DHCRD1,2.275625
DHCRD2,2.275625
DHDPBMTm,0.509927083333333
DHEASt,0.0204895833333333
DHEAStr,NaN
DHEASULT,0.0117291666666667
DHEAtr,NaN
DHFtl,NaN
DHFtm,NaN
DHORD9,0.311052083333333
DHPM1,3.44659375
DHPM2,NaN
DHPR2,NaN
DIDPtn,NaN
DIGALSGALSIDEtg,NaN
DIGALSIDEtg,NaN
DIGALSIDEtl,NaN
DINt,0.220333333333333
DITPtn,NaN
DKMPPD,NaN
D_LACt2,2.34516666666667
D_LACtm,2.34516666666667
DLNLCGCPT1,0.596770833333333
DLNLCGCPT2,0.145239583333333
DLNLCGCRNt,NaN
DLNLCGt,0.486854166666667
DM_13_cis_oretn_n,NaN
DM_13_cis_retn_n,NaN
DM_Asn_X_Ser_Thr_ly,NaN
DM_avite2_c,NaN
DM_bvite_c,NaN
DM_core5_g,NaN
DM_core7_g,NaN
DM_core8_g,NaN
DM_datp_m,NaN
DM_datp_n,NaN
DM_dctp_m,NaN
DM_dctp_n,NaN
DM_dem2emgacpail_prot_hs_r,NaN
DM_dgpi_prot_hs_r,NaN
DM_dgtp_m,NaN
DM_dgtp_n,NaN
DM_dsT_antigen_g,NaN
DM_dttp_m,NaN
DM_dttp_n,NaN
DM_ethamp_r,NaN
DM_gncore2_g,NaN
DM_gpi_sig_er,NaN
DM_hretn_n,NaN
DM_kdn_c,NaN
DM_m_em_3gacpail_prot_hs_r,NaN
DM_melanin_c,NaN
DM_mem2emgacpail_prot_hs_r,NaN
DM_n5m2masn_g,NaN
DM_oretn_n,NaN
DM_Ser_Thr_ly,NaN
DM_Ser_Gly_Ala_X_Gly_ly,NaN
DM_sprm_c,NaN
DM_sTn_antigen_g,NaN
DM_T_antigen_g,NaN
DM_yvite_c,NaN
DMANTIPYRINEte,NaN
DMATTx,0.653072916666667
DMGDHm,0.06478125
DMGtm,NaN
DMHPTCRNCPT2,NaN
DMHPTCRNt,NaN
DMHPTCRNte,NaN
DMNONCOACRNCPT1,NaN
DMNONCRNCPT2,NaN
DMNONCRNt,NaN
DNADtn,NaN
DNDPt10m,0.401125
DNDPt11m,0.401125
DNDPt12m,0.401125
DNDPt13m,0.401125
DNDPt14m,0.401125
DNDPt15m,0.401125
DNDPt16m,0.401125
DNDPt17m,0.401125
DNDPt18m,0.401125
DNDPt19m,0.401125
DNDPt1m,0.401125
DNDPt20m,0.401125
DNDPt21m,0.401125
DNDPt23m,0.401125
DNDPt24m,0.401125
DNDPt25m,0.401125
DNDPt28m,0.401125
DNDPt2m,0.401125
DNDPt30m,0.401125
DNDPt31m,0.401125
DNDPt32m,0.401125
DNDPt37m,0.401125
DNDPt38m,0.401125
DNDPt39m,0.401125
DNDPt3m,0.401125
DNDPt40m,0.401125
DNDPt41m,0.401125
DNDPt42m,0.401125
DNDPt43m,0.401125
DNDPt44m,0.401125
DNDPt45m,0.401125
DNDPt46m,0.401125
DNDPt47m,0.401125
DNDPt48m,0.401125
DNDPt49m,0.401125
DNDPt4m,0.401125
DNDPt50m,0.401125
DNDPt51m,0.401125
DNDPt52m,0.401125
DNDPt53m,0.401125
DNDPt54m,0.401125
DNDPt55m,0.401125
DNDPt56m,0.401125
DNDPt57m,0.401125
DNDPt58m,0.401125
DNDPt59m,0.401125
DNDPt5m,0.401125
DNDPt60m,0.401125
DNDPt61m,0.401125
DNDPt62m,0.401125
DNDPt63m,0.401125
DNDPt6m,0.401125
DNDPt7m,0.401125
DOGULNO1,NaN
DOLGLCP_Lter,NaN
DOLGPP_Ler,NaN
DOLICHOL_Lter,NaN
DOLICHOL_Uter,NaN
DOLK_L,NaN
DOLK_U,NaN
DOLMANP_Uter,NaN
DOLPGT3_Ler,0.248104166666667
DOLPGT3_Uer,0.248104166666667
DOLPMT3_Uer,0.546052083333333
DOLPMT4_Ler,NaN
DOLPMT4_Uer,NaN
DOPABMO,0.173177083333333
DOPACHRMISO,NaN
DOPAMT,1.7833125
DOPAQNISO1,NaN
DOPASFt,NaN
DOPASULT,0.156197916666667
DOPAt4_2_r,NaN
DOPAtu,0.301822916666667
DOPAVESSEC,0.821666666666667
DORNOp,NaN
DPCOAtl,NaN
DPGase,2.19135416666667
DPGM,2.19135416666667
DPHMBDCm,NaN
DPMVDx,0.174625
DPPS,NaN
DRIBt,NaN
DRPA,1.75263541666667
DSAT,NaN
DTDPtn,NaN
DTTPtn,NaN
DUDPtn,NaN
DUMPtn,NaN
DURAD,0.939791666666667
DURAD2,0.939791666666667
DURIK1,1.16651041666667
DURIK1m,0.17521875
DURIt,0.220333333333333
DURItn,NaN
DUTPDPm,1.44497916666667
DUTPDPn,1.23979166666667
EAFLATOXINte,NaN
EBASTINEOHte,NaN
EBASTINEOHtr,NaN
EBASTINEte,NaN
EBASTINEtr,NaN
EBP1r,1.69611458333333
EBP2r,1.69611458333333
ECOAH12m,2.29941666666667
ECOAH1m,2.29941666666667
ECOAH1x,1.57952083333333
ECOAH9m,2.29941666666667
EHGLAT2m,1.90154166666667
EHGLATm,1.90154166666667
EICOSTETCPT1,0.596770833333333
EICOSTETCPT2,0.145239583333333
EICOSTETCRNt,NaN
EICOSTETt,NaN
ELAIDCPT1,0.596770833333333
ELAIDCPT2,0.145239583333333
ELAIDCRNt,NaN
ELAIDt,NaN
ENGASE2ly,NaN
ENGASE3ly,NaN
ENGASEly,NaN
ESTRADIOLGLCt,0.732114583333333
ESTRADIOLGLCt2,0.785427083333333
ESTRADIOLGLCtr,NaN
ESTRADIOLt,NaN
ESTRADIOLtr,NaN
ESTRIOLGLCte,0.8069375
ESTRIOLGLCtr,NaN
ESTRIOLtr,NaN
ESTRONEGLCt,0.0600520833333333
ESTRONEGLCtr,NaN
ESTRONESt,0.732114583333333
ESTRONESt2,0.01703125
ESTRONEtr,NaN
ESTSULT,0.156197916666667
ETF,2.12577083333333
ETFQO,0.750333333333333
ETHAK,0.76403125
ETHP,0.01403125
ETOHMO,0.025375
ETOHtx,NaN
EX_10fthf_e,NaN
EX_10fthf5glu_e,NaN
EX_10fthf6glu_e,NaN
EX_10fthf7glu_e,NaN
EX_11_cis_retfa_e,NaN
EX_13_cis_retnglc_e,NaN
EX_1glyc_hs_e,NaN
EX_2425dhvitd2_e,NaN
EX_2425dhvitd3_e,NaN
EX_24nph_e,NaN
EX_25hvitd2_e,NaN
EX_25hvitd3_e,NaN
EX_2hb_e,NaN
EX_2mcit_e,NaN
EX_34dhoxpeg_e,NaN
EX_34dhphe_e,NaN
EX_35cgmp_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_3mlda_e,NaN
EX_4hdebrisoquine_e,NaN
EX_4hphac_e,NaN
EX_4mptnl_e,NaN
EX_4mtolbutamide_e,NaN
EX_4nph_e,NaN
EX_4nphsf_e,NaN
EX_4pyrdx_e,NaN
EX_5adtststerone_e,NaN
EX_5adtststeroneglc_e,NaN
EX_5adtststerones_e,NaN
EX_5dhf_e,NaN
EX_5fthf_e,NaN
EX_5homeprazole_e,NaN
EX_5htrp_e,NaN
EX_5mthf_e,NaN
EX_5thf_e,NaN
EX_6dhf_e,NaN
EX_6htststerone_e,NaN
EX_6thf_e,NaN
EX_7dhf_e,NaN
EX_7thf_e,NaN
EX_9_cis_retfa_e,NaN
EX_abt_e,NaN
