Var1,ASP14_i10_plus_midlow
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,0.0960421052631579
3MOX4HOXPGALDOX_NADP,0.0960421052631579
3MOXTYROX,0.305589473684211
3NTD7l,0.81098947368421
3SALAASPm,1.13018947368421
3SALACBOXL,0.357421052631579
3SALAOX,NaN
3SALATAi,1.59111578947368
3SALATAim,1.89822105263158
3SPYRSP,NaN
3SPYRSPm,NaN
41R1H2MAE12BOOX,0.305589473684211
41R2A1H12BOOX,0.305589473684211
42A12BOOX,0.305589473684211
4ABUTtm,NaN
4HBZCOAFm,NaN
4HBZFm,NaN
4HDEBRISOQUINEte,NaN
4HGLSDm,0.0496315789473684
4HOXPACDOX_NADP,0.0960421052631579
4MOPt2im,NaN
4MPTNLte,NaN
4MPTNLtm,NaN
4MPTNLtr,NaN
4MTOLBUTAMIDEte,NaN
4NPHSFte,NaN
4NPHSULT,0.162463157894737
4NPHte,NaN
4PYRDX,NaN
5ADTSTSTERONEGLCte,0.738663157894737
5ADTSTSTERONEGLCtr,NaN
5ADTSTSTERONESte,NaN
5ADTSTSTERONESULT,NaN
5ADTSTSTERONEte,NaN
5ADTSTSTERONEtr,NaN
5AOPtm,NaN
5DHFtl,NaN
5FTHFt2,0.243915789473684
5HLTDL,NaN
5HOMEPRAZOLEte,NaN
5HOXINDACTO2OX,0.314178947368421
5HOXINDACTOXm,1.00053684210526
5HOXINOXDA,0.305589473684211
5HTRPDOX,NaN
5HTRPVESSEC,0.858021052631579
5HXKYNDCL,NaN
5HXKYNOXDA,0.305589473684211
5MTHFt,NaN
5MTHFt2,0.243915789473684
5THFtl,NaN
5THFtm,NaN
6DHFtl,NaN
6DHFtm,NaN
6HTSTSTERONEte,NaN
6HTSTSTERONEtr,NaN
6THFtl,NaN
6THFtm,NaN
7DHCHSTEROLtr,NaN
7DHFtl,NaN
7DHFtm,NaN
7THFtl,NaN
7THFtm,NaN
A_MANASE,NaN
A_MANASEly,0.0417263157894737
A4GALTc,0.0488
A4GALTg,0.0488
A4GNT1g,NaN
A4GNT2g,NaN
AACOAT,0.538621052631579
AACTOOR,0.0141894736842105
AACTtm,NaN
AASAD3m,NaN
AATAi,0.372515789473684
ABO1g,NaN
ABO2g,NaN
ABO3g,NaN
ABO4g,NaN
ABO5g,NaN
ABO6g,NaN
ABO7g,NaN
ABO8g,NaN
ABO9g,NaN
ABTArm,0.274821052631579
ABTD,NaN
ABTti,NaN
ABUTD,1.61146315789474
ABUTt2r,0.420442105263158
ABUTt2rL,0.420442105263158
ABUTt4_2_r,0.0293263157894737
ACACT10m,2.38391578947368
ACACT1r,1.68256842105263
ACACT1rm,2.3742
ACACT1x,1.68256842105263
ACACt2,2.39971578947368
ACACt2m,2.39971578947368
ACACT4p,0.138842105263158
ACACT5p,0.138842105263158
ACACT6p,0.138842105263158
ACACT7p,0.138842105263158
ACACT8p,0.138842105263158
ACACT9p,0.138842105263158
ACACtx,NaN
ACALDt,NaN
ACALDtm,NaN
ACALDtr,NaN
ACALDtx,NaN
ACCOAC,1.06916842105263
ACCOACm,0.0324947368421053
ACCOAgt,1.23246315789474
ACCOAL,0.556189473684211
ACCOALm,0.0221578947368421
ACCOAtn,NaN
ACCOAtr,1.23246315789474
ACETONEt2,2.39971578947368
ACETONEt2m,2.39971578947368
ACGAGBSIDEtg,NaN
ACGAGBSIDEtl,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
ACGALK,NaN
ACGALK2,NaN
ACGALtlg,NaN
ACGALtly,NaN
ACGAM2E,NaN
ACGAM6PSi,1.38308421052632
ACGAMK,1.87237894736842
ACGAMPM,2.33115789473684
ACGAMtly,NaN
ACGBGBSIDEtg,NaN
ACGBGBSIDEtl,NaN
ACGPID,0.535547368421053
ACGSm,0.0214947368421053
ACHEe,NaN
ACHtn,NaN
ACHVESSEC,NaN
ACITL,1.95026315789474
ACN13ACNGALGBSIDEte,NaN
ACN13ACNGALGBSIDEtg,NaN
ACN23ACNGALGBSIDEte,NaN
ACN23ACNGALGBSIDEtg,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN
ACNACNGALGBSIDEte,NaN
ACNACNGALGBSIDEtg,NaN
ACNAM9PL,1.02187368421053
ACNAM9PL2,1.02187368421053
ACNAMlt,1.32571578947368
ACNAMPH,0.810526315789474
ACNAMtn,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
ACNMLr,NaN
ACOAD10m,1.76982105263158
ACOAD1fm,1.76982105263158
ACOAD8m,1.42950526315789
ACOAD9m,1.76982105263158
ACOAHi,NaN
ACOAO7p,1.50455789473684
ACOATA,0.346747368421053
ACODA,NaN
ACONT,1.74112631578947
ACONTm,1.21681052631579
ACOX22x,0.412905263157895
ACOX2x,0.412905263157895
ACP1_FMN,2.50817894736842
ACRNtm,NaN
ACS,0.556189473684211
ACS2,0.556189473684211
ACSm,0.0221578947368421
ACSOMT,NaN
ACSRTNMT,NaN
ACt2m,NaN
ACt2r,NaN
ACtg,NaN
ACTLMO,0.0600421052631579
ACTNMO,0.0600421052631579
ACYP,0.9898
ADA,1.10777894736842
ADAe,1.10777894736842
ADCim,NaN
ADEt,0.275052631578947
ADEtl,0.301673684210526
ADHAPtx,NaN
ADK1,2.18323157894737
ADK1m,2.18323157894737
ADK3,0.663884210526316
ADK3m,1.79905263157895
ADKd,0.663884210526316
ADMDC,2.11742105263158
ADNCYC,0.343357894736842
ADNK1,2.03243157894737
ADNK1m,NaN
ADNt,0.512547368421053
ADNt4,0.0307894736842105
ADNtl,0.301673684210526
ADNtm,0.512547368421053
ADPGLC,1.96153684210526
ADPMAN,1.96153684210526
ADPRDP,1.96153684210526
ADPRDPm,NaN
ADPRIBt,0.0247473684210526
ADPT,1.66951578947368
ADPtx,NaN
ADRNCOAtx,NaN
ADRNCPT1,0.683021052631579
ADRNCPT2,0.166368421052632
ADRNCRNt,NaN
ADRNLPVESSEC,0.858021052631579
ADRNt,NaN
ADSELK,2.52950526315789
ADSK,2.52950526315789
ADSL1,2.18862105263158
ADSL2,2.18862105263158
ADSS,1.28624210526316
AFLATOXINte,NaN
AG13T10g,0.886189473684211
AG13T11g,0.886189473684211
AG13T12g,0.886189473684211
AG13T13g,0.886189473684211
AG13T14g,0.886189473684211
AG13T15g,0.886189473684211
AG13T16g,0.886189473684211
AG13T17g,0.886189473684211
AG13T18g,0.886189473684211
AG13T1g,0.886189473684211
AG13T2g,0.886189473684211
AG13T3g,0.886189473684211
AG13T4g,0.886189473684211
AG13T5g,0.886189473684211
AG13T6g,0.886189473684211
AG13T7g,0.886189473684211
AG13T8g,0.886189473684211
AG13T9g,0.886189473684211
AGDC,NaN
AGLPC,NaN
AGLPED,NaN
AGLPET,NaN
AGLPH,NaN
AGLPR,NaN
AGLPT,NaN
AGMTm,0.0565157894736842
AGPAT1,1.59850526315789
AGPex,NaN
AGPRim,1.78461052631579
AGPSx,NaN
AGTim,NaN
AGTix,NaN
AHANDROSTANGLCte,0.738663157894737
AHANDROSTANGLCtr,NaN
AHC,2.10438947368421
AHCYStn,NaN
AHCYStr,NaN
AHEXASE2ly,1.39063157894737
AHEXASEly,1.39063157894737
AICART,2.10043157894737
AIRCr,2.20850526315789
AK2LGCHOLt,NaN
AKGDm,0.439505263157895
AKGMALtm,1.29306315789474
AKGt4_3,0.0348210526315789
AKGtp,NaN
AKR1C1,0.241231578947368
AKR1C41,NaN
AKR1C42,NaN
AKR1D,NaN
AKR1D2,NaN
ALAASNNaEx,1.84869473684211
ALACYSNaEx,1.84869473684211
ALADGLNexR,0.0962736842105263
ALADGLYexR,0.0962736842105263
ALAGLNexR,0.0962736842105263
ALAGLNNaEx,1.84869473684211
ALAGLYexR,0.0962736842105263
ALAR,1.30264210526316
ALASERNaEx,1.84869473684211
ALASm,1.28037894736842
ALAt2r,0.420442105263158
ALAt2rL,0.420442105263158
ALAt4,3.17155789473684
ALATA_L,0.694578947368421
ALATHRNaEx,1.84869473684211
ALAtN1,0.0760315789473684
ALCD1,2.48014736842105
ALCD21_D,2.48014736842105
ALCD21_L,2.48014736842105
ALCD22_D,2.48014736842105
ALCD22_L,2.48014736842105
ALCD2if,2.48014736842105
ALCD2yf,2.17545263157895
ALDD20x,1.85295789473684
ALDD20xm,1.00053684210526
ALDD21,1.85295789473684
ALDD2x,1.85295789473684
ALDD2xm,1.00053684210526
ALDD2y,1.85295789473684
ALDSTRNte,NaN
ALDSTRNtm,NaN
ALKP,0.164326315789474
ALOX12,NaN
ALOX12R,NaN
ALOX15,0.0160526315789474
ALOX5,NaN
ALOX52,NaN
ALR2,2.42367368421053
ALR3,2.42367368421053
AMACR2p,0.0408736842105263
AMACR2r,0.0408736842105263
AMACRp,0.0408736842105263
AMACRr,0.0408736842105263
AMANK,1.87237894736842
AMCOXO,NaN
AMETr,NaN
AMETt2m,0.575505263157895
AMETtn,NaN
AMPDA,1.12061052631579
AMPTASECG,0.306863157894737
AMPTASECGe,0.306863157894737
AMPtp,NaN
AMPtr,NaN
AMY1e,1.94206315789474
AMY2e,1.94206315789474
ANDRSTRNGLCte,0.738663157894737
ANDRSTRNGLCtr,NaN
ANDRSTRNte,NaN
ANDRSTRNtr,NaN
ANTIPYRENEte,NaN
AOBUTDsm,NaN
AP4AH1,NaN
APAT2rm,0.274821052631579
APNNOXte,NaN
APOCF,NaN
APOCFm,NaN
APOC_LYS_BTNP,NaN
APOC_LYS_BTNPm,NaN
APPNNte,NaN
APRGSTRNte,NaN
APRTO2,0.305589473684211
AQCOBALt,NaN
ARAB_Lt,NaN
ARABR,2.42367368421053
ARACHCOAtx,NaN
ARACHCPT1,0.683021052631579
ARACHCPT2,0.166368421052632
ARACHCRNt,NaN
ARACHDCOAtx,NaN
ARACHDt2,0.642094736842105
ARACHDtr,NaN
ARACHt,NaN
ARGDCm,NaN
ARGLYSex,0.981673684210526
ARGN,1.02794736842105
ARGNm,1.02794736842105
ARGSL,0.318073684210526
ARGSS,0.165778947368421
ARGt4,NaN
ARGtiDF,1.33255789473684
ARGtm,0.309189473684211
ARSA,0.285821052631579
ARTCOAL1,NaN
ARTCOAL2,NaN
ARTCOAL3,NaN
R_group_phosphotase_1,NaN
R_group_phosphotase_2,NaN
R_group_phosphotase_3,NaN
ARTFR11,NaN
ARTFR12,NaN
ARTFR13,NaN
ARTFR202,NaN
ARTFR203,NaN
ARTFR204,NaN
ARTFR205,NaN
ARTFR206,NaN
ARTFR207,NaN
ARTFR208,NaN
ARTFR209,NaN
ARTFR210,NaN
ARTFR211,NaN
ARTFR212,NaN
ARTFR213,NaN
ARTFR31,NaN
ARTFR32,NaN
ARTFR33,NaN
ARTFR34,NaN
ARTFR41,NaN
ARTFR42,NaN
ARTFR43,NaN
ARTFR44,NaN
ARTFR45,NaN
ARTFR46,NaN
ARTFR51,NaN
ARTFR52,NaN
ARTFR53,NaN
ARTFR54,NaN
ARTFR55,NaN
ARTFR56,NaN
ARTFR57,NaN
ARTFR61,NaN
ARTPLM1,NaN
ARTPLM1m,NaN
ARTPLM2,NaN
ARTPLM2m,NaN
ARTPLM3,NaN
ARTPLM3m,NaN
ASAH1,1.78088421052632
ASCBOX,NaN
ASCBt,NaN
ASCBt4,0.873147368421053
ASNALANaEx,1.84869473684211
ASNCYSNaEx,1.84869473684211
ASNGLNNaEx,1.84869473684211
ASNNm,0.0335684210526316
ASNS1,1.62910526315789
ASNSERNaEx,1.84869473684211
ASNt4,3.17155789473684
ASNTHRNaEx,1.84869473684211
ASNtm,NaN
ASNtN1,0.0760315789473684
Asn_X_Ser_Thrtr,NaN
ASP1DC,0.357421052631579
ASPCTr,1.0442
ASPDt6,0.938347368421053
ASPDxt,NaN
ASPGLUm,1.13018947368421
ASPNATm,NaN
ASPt6,0.938347368421053
ASPTA,1.59111578947368
ASPTAm,1.89822105263158
ATP1ter,NaN
ATP2ter,NaN
ATPasel,1.77718947368421
ATPH1e,0.650494736842105
ATPH2e,0.650494736842105
ATPS4m,1.35928421052632
ATPtm,2.78423157894737
ATPtn,NaN
ATPtx,NaN
AVITE1t,0.0419368421052632
AVITE2t,NaN
B_MANNASEly,1.38864210526316
B3GALT3g,0.0175157894736842
B3GALT41g,NaN
B3GALT42g,NaN
B3GALT43g,NaN
B3GALT44g,NaN
B3GALT5g,NaN
B3GALTg,NaN
B3GNT11g,NaN
B3GNT12g,0.886189473684211
B3GNT310g,NaN
B3GNT311g,NaN
B3GNT312g,NaN
B3GNT313g,NaN
B3GNT314g,NaN
B3GNT315g,NaN
B3GNT31g,NaN
B3GNT32g,NaN
B3GNT33g,NaN
B3GNT34g,NaN
B3GNT35g,NaN
B3GNT36g,NaN
B3GNT37g,NaN
B3GNT39g,NaN
B3GNT51g,0.426326315789474
BAAT1x,0.0322
BAAT2x,0.0322
BAAT3x,0.0322
BAAT4x,0.0322
BACCL,0.670157894736842
BACCLm,0.670157894736842
BALAtmr,NaN
BALAVECSEC,NaN
BAMPPALDOX,1.85295789473684
BAMPPALDOXm,1.00053684210526
BBHOX,0.710336842105263
BCDO,NaN
BDG2HCGHD,NaN
BDHm,0.243473684210526
BDMT_L,NaN
BDMT_U,NaN
BETALDHxm,NaN
BHBt,NaN
BHBtm,NaN
BHMT,NaN
BILDGLCURt,NaN
BILDGLCURte,0.738663157894737
BILDGLCURtr,NaN
BILGLCURt,NaN
BILGLCURte,0.738663157894737
BILGLCURtr,NaN
BILIRED,1.76156842105263
BILIRUBt2,NaN
BILIRUBtr,NaN
BIOCYTtn,NaN
BMTer_L,0.400515789473684
BMTer_U,0.400515789473684
BPNT,1.06744210526316
BPNT2,1.06744210526316
BTND1,1.15330526315789
BTND1n,1.15330526315789
BTNDe,1.15330526315789
BTNDm,1.15330526315789
BTNPL,0.670157894736842
BTNPLm,0.670157894736842
BTNt2,2.39971578947368
BTNt2m,2.39971578947368
BTNt3i,1.24012631578947
BTNt4i,NaN
BTNtn,NaN
BUP2,0.0340631578947368
BUTt2m,2.39971578947368
BUTt2r,2.39971578947368
BVITEt,NaN
BZt,NaN
BZtr,NaN
C14STRr,0.487894736842105
C160CPT1,0.683021052631579
C160CPT2,0.683021052631579
C160CRNt,NaN
C161CPT1,0.683021052631579
C161CPT12,0.683021052631579
C161CPT2,0.166368421052632
C161CPT22,0.166368421052632
C161CRN2t,NaN
C161CRNt,NaN
C180CPT1,0.683021052631579
C180CPT2,0.166368421052632
C180CRNt,NaN
C181CPT1,0.683021052631579
C181CPT2,0.166368421052632
C181CRNt,NaN
C204CPT1,0.683021052631579
C204CPT2,0.166368421052632
C204CRNt,NaN
C226COAtx,NaN
C226CPT1,0.683021052631579
C226CPT2,0.166368421052632
C226CRNt,NaN
C2M26DCOAHLm,2.3742
C2M26DCOAHLx,1.71729473684211
C3STDH1Pr,1.27407368421053
C3STDH1r,1.27407368421053
C3STKR2r,1.76413684210526
C4STMO1r,2.01772631578947
C4STMO2Pr,1.27407368421053
C4STMO2r,2.01772631578947
CAATPS,2.38293684210526
CAMPt,1.0108
CAROtr,NaN
CARVEOLte,NaN
CAT2p,1.69693684210526
CAt7r,NaN
CATm,1.69693684210526
CATp,1.69693684210526
CBL2OR,NaN
CBL2tm,0.204347368421053
CBLATm,0.204347368421053
CBPPer,1.41082105263158
CBPS,1.0442
CBPSam,0.461536842105263
CBPter,NaN
CBR1,1.61354736842105
CBR2,1.61354736842105
CCA_D3t,NaN
CCA_D3tm,NaN
CDIPTr,0.987178947368421
CDPDAGtm,NaN
CDS,2.06771578947368
CDSm,2.06771578947368
CEPTC,1.01747368421053
CEPTE,1.01747368421053
CERK,1.22757894736842
CERT1gt,1.38942105263158
CERT1rt,1.38942105263158
CERT2gt,1.38942105263158
CERT2rt,1.38942105263158
CGLYt3_2,0.116347368421053
CGMPt,1.0108
CH25H,0.00898947368421053
CHAT,NaN
CHATn,NaN
CHLP,0.0227368421052632
CHLPCTD,0.705873684210526
CHLtm,NaN
CHOLATEt,0.0134736842105263
CHOLATEt2,0.0902526315789474
CHOLATEt3,0.0197157894736842
CHOLD2m,NaN
CHOLK,0.314831578947368
CHOLPtg,NaN
CHOLPtl,NaN
CHOLt4,NaN
CHOLtg,NaN
CHOLtn,NaN
CHOLtr,NaN
CHOLtu,0.306652631578947
CHSTEROLSULT,NaN
CHSTEROLt,1.02141052631579
CHSTEROLt1,0.0760631578947368
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CHSTEROLtg,1.02141052631579
CHTNASE,0.200021052631579
CHTNASEe,NaN
CITL,0.0185473684210526
CITMCOAHm,NaN
CITMCOALm,NaN
CITRtm,0.309189473684211
CITt4_2,NaN
CITtam,1.33595789473684
CITtbm,1.33595789473684
CK,0.0547263157894737
CKc,1.7636
CLFORtex,0.0110736842105263
CLHCO3tex2,0.300252631578947
CLI2tex,0.0110736842105263
CLOHtex2,0.300252631578947
CLOXAtex2,0.300252631578947
CLPNDCOAtx,NaN
CLPNDCPT1,0.683021052631579
CLPNDCPT2,0.166368421052632
CLPNDCRNt,NaN
CLPNDt,NaN
CLS_hs,1.10167368421053
CMPACNAtg,0.710063157894737
CMPACNAtn,NaN
CMPSAS,1.07021052631579
CMPSASn,1.07021052631579
CO2t,NaN
CO2ter,NaN
CO2tg,NaN
CO2tm,NaN
CO2tn,NaN
CO2tp,NaN
COAtg,NaN
COAtl,NaN
COAtm,0.400557894736842
COAtn,NaN
COAtp,NaN
COAtr,NaN
COKECBESr,0.595368421052632
COQ3m,0.733105263157895
COQ5m,NaN
COQ6m,0.296926315789474
COQ7m,0.426694736842105
CORE2GTg,0.311631578947368
CORE3GTg,NaN
CORE4GTg,0.0197894736842105
CORE5GTg,NaN
CORE6GTg,0.311631578947368
CORE7GTg,NaN
CORE8GTg,NaN
COt,NaN
COUCOAFm,NaN
COUMARINte,NaN
CPCTDTX,0.705873684210526
CPPPGO,0.514894736842105
CREATt4_2_r,0.321442105263158
CREATtmdiffir,NaN
CRMPte,NaN
CRNCAR3tp,NaN
CRNCARtp,0.0295473684210526
CRNt,0.306652631578947
CRNtHa,0.410578947368421
CRNtim,NaN
CRNtuNa,0.306652631578947
CRNtx,NaN
CRTNsyn,NaN
CRTSLt,NaN
CRTSLtm,NaN
CRTSLtr,NaN
CRTSTRNt,NaN
CRTSTRNtm,NaN
CRTSTRNtr,NaN
CRVNCtr,NaN
CSAPASEly,NaN
CSBPASEly,NaN
CSCPASEly,NaN
CSDPASEly,NaN
CSEPASEly,NaN
CSm,2.26070526315789
CSNAT2m,0.0295473684210526
CSNAT2x,0.469231578947368
CSNAT3x,NaN
CSNATer,NaN
CSNATm,0.0295473684210526
CSNATp,NaN
CSNATr,0.0295473684210526
CSND,NaN
CSNt,0.275052631578947
CSPG_At,NaN
CSPG_Atly,NaN
CSPG_Bt,NaN
CSPG_Btly,NaN
CSPG_Ct,NaN
CSPG_Ctly,NaN
CSPG_Dt,NaN
CSPG_Dtly,NaN
CSPG_Et,NaN
CSPG_Etly,NaN
CTPS1,1.22585263157895
CTPS2,1.22585263157895
CTPtn,NaN
CYANt,NaN
CYANtm,NaN
CYOOm2,1.50725263157895
CYOR_u10m,1.50725263157895
CYSALANaEx,1.84869473684211
CYSASNNaEx,1.84869473684211
CYSGLNNaEx,1.84869473684211
CYSGLTH,NaN
CYSGLUexR,0.699063157894737
CYSGLYexR,1.94206315789474
CYSLYSL,NaN
CYSO,0.0744421052631579
CYSSERNaEx,1.84869473684211
CYSt4,3.17155789473684
CYSTA,1.59111578947368
CYSTAm,1.89822105263158
CYStec,NaN
CYSTGL,0.799568421052632
CYSTGLUex,1.94206315789474
CYSTHRNaEx,1.84869473684211
CYSTS,0.845231578947368
CYSTSERex,0.0242315789473684
CYTD,0.0571368421052632
CYTDK1,1.39851578947368
CYTDK2m,NaN
CYTDn,NaN
CYTDt,0.512547368421053
CYTDt4,NaN
CYTDtl,0.301673684210526
CYTDtm,0.512547368421053
CYTDtn,NaN
CYTK1,2.21708421052632
CYTK10,2.21708421052632
CYTK10n,2.21708421052632
CYTK11,2.21708421052632
CYTK11n,2.21708421052632
CYTK12,2.21708421052632
CYTK12n,2.21708421052632
CYTK13,2.21708421052632
CYTK13n,2.21708421052632
CYTK14,2.21708421052632
CYTK14n,2.21708421052632
CYTK1m,0.112368421052632
CYTK1n,2.21708421052632
CYTK2,2.21708421052632
CYTK2n,2.21708421052632
CYTK3,0.663884210526316
CYTK3n,2.21708421052632
CYTK4,0.663884210526316
CYTK4n,2.21708421052632
CYTK5,2.21708421052632
CYTK5n,2.21708421052632
CYTK6,2.21708421052632
CYTK6n,2.21708421052632
CYTK7,2.21708421052632
CYTK7n,2.21708421052632
CYTK8,2.21708421052632
CYTK8n,2.21708421052632
CYTK9,2.21708421052632
CYTK9n,2.21708421052632
D_3AIBt,NaN
D3AIBTm,NaN
DADA,1.10777894736842
DADAe,1.10777894736842
DADNK,NaN
DADNt4,0.275052631578947
DAG_HSter,NaN
DAGK_hs,1.58291578947368
DAGKn_hs,0.466157894736842
DAGt,NaN
DALAOXx,NaN
DALAt2r,0.420442105263158
DALAt2rL,0.420442105263158
DALAxt,NaN
DARGOp,NaN
DASCBH,NaN
DASCBR,2.15953684210526
DASPO1p,0.00845263157894737
DATPtn,NaN
DCIm,1.74098947368421
DCK1m,NaN
DCK1n,0.689905263157895
DCK2n,0.689905263157895
DCMPDA,1.73127368421053
DCSPTN1COAtx,NaN
DCSPTN1CPT1,0.683021052631579
DCSPTN1CPT2,0.166368421052632
DCSPTN1CRNt,NaN
DCSPTN1t,NaN
DCT,0.0107263157894737
DCTPtn,NaN
DCYTD,0.0571368421052632
DCYTDn,NaN
DCYTt,0.275052631578947
DDPGAm,NaN
DEBRISOQUINEt,NaN
DECDPtm,NaN
DEDOLP1_L,NaN
DEDOLP1_U,NaN
DEDOLP2_L,NaN
DEDOLP2_U,NaN
DEDOLR_L,NaN
DEDOLR_U,NaN
DESAT16_2,2.09587368421053
DESAT18_10,0.342905263157895
DESAT18_3,2.09587368421053
DESAT18_4,2.09587368421053
DESAT18_5,2.09587368421053
DESAT18_6,0.342905263157895
DESAT18_7,0.342905263157895
DESAT18_8,0.342905263157895
DESAT18_9,2.0868
DESAT20_1,2.0868
DESAT20_2,2.0868
DESAT22_1p,NaN
DESAT22_2p,NaN
DESAT24_1,0.342905263157895
DGAT,0.857715789473684
DGCHOLte,NaN
DGCHOLtx,NaN
DGK1,1.65586315789474
DGK2m,NaN
DGNSKm,1.83055789473684
DGSNt,0.275052631578947
DGSNtm,NaN
DGTPtn,NaN
DGULND,NaN
DHAAt1r,1.45701052631579
DHAPA,NaN
DHAPAx,NaN
DHCHOLESTANATEtm,NaN
DHCR241r,0.917431578947368
DHCR242r,0.917431578947368
DHCR243r,0.917431578947368
DHCR71r,1.35653684210526
DHCR72r,1.35653684210526
DHCRD1,2.20263157894737
DHCRD2,2.20263157894737
DHDPBMTm,0.733105263157895
DHEASt,0.0134736842105263
DHEAStr,NaN
DHEASULT,0.0506105263157895
DHEAtr,NaN
DHFR,1.33257894736842
DHFtl,NaN
DHFtm,NaN
DHORD9,0.255273684210526
DHORTS,1.0442
DHPM1,3.51729473684211
DHPM2,NaN
DHPR,0.711368421052632
DHPR2,NaN
DIDPtn,NaN
DIGALSGALSIDEte,NaN
DIGALSGALSIDEtg,NaN
DIGALSIDEtg,NaN
DIGALSIDEtl,NaN
DINt,0.275052631578947
DITPtn,NaN
DKMPPD,NaN
D_LACt2,2.39971578947368
D_LACtm,2.39971578947368
DLNLCGCPT1,0.683021052631579
DLNLCGCPT2,0.166368421052632
DLNLCGCRNt,NaN
DLNLCGt,0.642094736842105
DM_13_cis_oretn_n,NaN
DM_13_cis_retn_n,NaN
DM_Asn_X_Ser_Thr_ly,NaN
ATPM,NaN
DM_avite1_c,NaN
DM_avite2_c,NaN
DM_bvite_c,NaN
DM_core5_g,NaN
DM_core7_g,NaN
DM_core8_g,NaN
DM_datp_m,NaN
DM_datp_n,NaN
DM_dctp_m,NaN
DM_dctp_n,NaN
DM_dem2emgacpail_prot_hs_r,NaN
DM_dgpi_prot_hs_r,NaN
DM_dgtp_m,NaN
DM_dgtp_n,NaN
DM_dsT_antigen_g,NaN
DM_dttp_m,NaN
DM_dttp_n,NaN
DM_ethamp_r,NaN
DM_gncore2_g,NaN
DM_gpi_sig_er,NaN
DM_hretn_n,NaN
DM_kdn_c,NaN
DM_m_em_3gacpail_prot_hs_r,NaN
DM_melanin_c,NaN
DM_mem2emgacpail_prot_hs_r,NaN
DM_n5m2masn_g,NaN
DM_oretn_n,NaN
DM_Ser_Thr_ly,NaN
DM_Ser_Gly_Ala_X_Gly_ly,NaN
DM_sprm_c,NaN
DM_sTn_antigen_g,NaN
DM_T_antigen_g,NaN
DM_yvite_c,NaN
DMANTIPYRINEte,NaN
DMATT,1.42317894736842
DMATTx,0.800505263157895
DMGDHm,0.0123263157894737
DMGtm,NaN
DMHPTCRNCPT1,NaN
DMHPTCRNCPT2,NaN
DMHPTCRNt,NaN
DMHPTCRNte,NaN
DMNONCOACRNCPT1,NaN
DMNONCRNCPT2,NaN
